,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
0,0.0,10.668,0.0,58622.560330722314,79.3,79.2593976814894,0.23306096703307572,1,1.227428799486221,0.0924381192255845,43295.24976799968,193632.59846733874,1.0,False,1.2440724656576329e-05,0.2615058622823262,0.0,SPP_study:main_route
1,0.2,14.768373189863276,15.32078782908537,58622.0785447539,79.31561412037476,79.2593976814894,0.233117640540753,1,1.2274187119368294,0.09243708272552711,43294.76430237959,193562.735739877,1.0,False,1.2441665291630251e-05,0.26138733147979276,0.0,SPP_study:main_route:initial_climb
2,0.4,18.86773736899285,30.645078320281268,58621.5968961997,79.33122891640578,79.2593976814894,0.23317431912254616,1,1.2274086272645912,0.0924360465343805,43294.278981444106,193492.90889180082,1.0,False,1.2442605645270011e-05,0.2612688602766318,0.0,SPP_study:main_route:initial_climb
3,0.6000000000000001,22.96609271307122,45.972871335883724,58621.1153850076,79.34684438715148,79.2593976814894,0.23323100277498268,1,1.2273985454684175,0.09243501065202137,43293.793805135385,193423.1178914818,1.0,False,1.2443545717580236e-05,0.26115044862046066,0.0,SPP_study:main_route:initial_climb
4,0.8,27.063439397500524,61.3041667382804,58620.634011125534,79.36246053166919,79.2593976814894,0.23328769149458561,1,1.2273884665472163,0.09243397507832615,43293.30877339564,193353.36270734045,1.0,False,1.2444485508645468e-05,0.26103209645897835,0.0,SPP_study:main_route:initial_climb
5,1.0,31.159777597403107,76.63896438994992,58620.15277450148,79.37807734901499,79.2593976814894,0.2333443852778727,1,1.2273783904999,0.09243293981317177,43292.82388616716,193283.64330784604,1.0,False,1.2445425018550162e-05,0.2609138037399654,0.0,SPP_study:main_route:initial_climb
6,1.2,35.25510748762207,91.9772641534611,58619.67167508346,79.39369483824379,79.2593976814894,0.23340108412135707,1,1.2273683173253789,0.09243190485643489,43292.33914339224,193213.95966151706,1.0,False,1.2446364247378677e-05,0.2607955704112849,0.0,SPP_study:main_route:initial_climb
7,1.4,39.34942924272183,107.31906589147232,58619.19071281954,79.40931299840928,79.2593976814894,0.2334577880215467,1,1.2273582470225652,0.09243087020799245,43291.85454501323,193144.3117369207,1.0,False,1.2447303195215287e-05,0.2606773964208813,0.0,SPP_study:main_route:initial_climb
8,1.5999999999999999,43.44274303698871,122.6643694667307,58618.70988765782,79.4249318285639,79.2593976814894,0.23351449697494453,1,1.227348179590374,0.09242983586772166,43291.37009097257,193074.69950267297,1.0,False,1.2448241862144175e-05,0.2605592817167806,0.0,SPP_study:main_route:initial_climb
9,1.7999999999999998,47.535049044431446,138.0131747420715,58618.22919954644,79.44055132775898,79.2593976814894,0.23357121097804878,1,1.2273381150277187,0.09242880183549955,43290.885781212695,193005.12292743832,1.0,False,1.2449180248249434e-05,0.26044122624709026,0.0,SPP_study:main_route:initial_climb
10,1.9999999999999998,51.6263474387818,153.36548158041728,58617.74864843361,79.4561714950446,79.2593976814894,0.2336279300273527,1,1.2273280533335145,0.09242776811120333,43290.40161567611,192935.5819799303,1.0,False,1.245011835361507e-05,0.2603232299599995,0.0,SPP_study:main_route:initial_climb
11,2.1999999999999997,55.71663839349508,168.72128984477732,58617.268234267554,79.4717923294697,79.2593976814894,0.23368465411934455,1,1.227317994506678,0.09242673469471044,43289.917594305385,192866.0766289103,1.0,False,1.2451056178325004e-05,0.2602052928037777,0.0,SPP_study:main_route:initial_climb
12,2.4,59.80592208175072,184.08059939824685,58616.78795699655,79.48741383008193,79.2593976814894,0.23374138325050767,1,1.2273079385461254,0.09242570158589822,43289.433717043095,192796.60684318893,1.0,False,1.2451993722463059e-05,0.26008741472677677,0.0,SPP_study:main_route:initial_climb
